measure,region_name,sex,age,cause,metric,year,val,upper,lower
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,1993,321.9392832,500.5793911,191.6007862
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,1994,286.1873543,479.6903604,154.2350137
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,1994,480.8695963,723.24912,301.7472953
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,1995,406.4425077,674.3402882,227.2747251
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,1995,671.3675526,972.5260529,438.6982965
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,1996,536.7516274,869.6488592,303.1511322
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,1996,870.907407,1220.603935,585.6290336
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,1997,653.9812298,1054.06517,383.9354585
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,1997,1037.846601,1423.781288,730.2553427
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,1998,736.372813,1169.670454,434.4526021
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,1998,1137.04479,1550.907125,800.7697393
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,1999,773.7536068,1241.734499,462.26266
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,1999,1163.084294,1576.913546,816.164995
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2000,776.5046999,1250.239437,464.7196934
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2000,1147.630277,1556.707878,797.4064547
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2001,756.5444957,1229.684678,451.6004806
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2001,1106.143019,1502.215034,767.4071558
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2002,720.103431,1174.827954,427.4383274
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2002,1044.980881,1429.992706,731.181823
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2003,681.8564042,1079.835542,405.2683363
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2003,990.5511458,1361.754388,695.6160194
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2004,647.198663,1010.294264,384.305913
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2004,953.2486248,1317.693009,674.4456814
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2005,653.0719933,1005.796115,397.5896467
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2005,955.7671356,1315.107824,678.9915637
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2006,685.5319801,1044.347727,418.4922293
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2006,991.996369,1363.29658,707.5227052
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2007,706.9697504,1081.400957,431.1267884
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2007,1031.971724,1422.085806,744.0788223
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2008,724.2240815,1096.51863,448.1040066
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2008,1076.709673,1483.10108,771.0167496
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2009,742.6689662,1122.458814,455.9235062
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2009,1125.840554,1558.092032,796.2922799
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2010,731.3183091,1113.167944,447.6819275
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2010,1150.369904,1583.463703,799.2810267
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2011,699.9062686,1075.826364,425.5670262
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2011,1151.454723,1598.370309,789.1257921
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2012,680.5254431,1057.665149,411.6884135
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2012,1156.261357,1602.102186,775.6972953
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2013,667.9135166,1047.646625,398.6064557
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2013,1159.983722,1627.625336,760.9877495
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2014,656.8364923,1047.55433,380.4872718
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2014,1159.976959,1653.003011,749.5032864
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2015,646.5581901,1042.619541,367.4823534
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2015,1159.763312,1672.694953,737.7697117
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2016,630.7465365,1036.213507,347.8956206
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2016,1149.33218,1717.822584,716.0784309
Incidence,Eastern Cape,Male,55-59 years,HIV/AIDS,Number,2017,590.637172,1004.55797,313.0228571
Incidence,Eastern Cape,Female,55-59 years,HIV/AIDS,Number,2017,1093.384937,1713.306528,655.4987561
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,1990,38.3845798,78.45480455,15.87913337
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,1990,425.3017963,792.1263143,204.9722435
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,1991,64.0409771,128.3228859,27.30248291
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,1991,701.8047996,1256.110522,353.8927095
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,1992,102.1284848,201.0001627,44.84738952
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,1992,1106.282813,1876.207458,583.1163778
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,1993,154.5579362,297.7949789,70.05179575
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,1993,1658.193306,2702.353219,919.5657948
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,1994,222.2304156,409.8602273,101.8030905
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,1994,2362.506956,3735.366331,1376.635204
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,1995,303.2895602,552.5908798,143.6042602
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,1995,3187.658512,4850.762195,1951.267572
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,1996,389.6843276,707.3216593,187.6524032
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,1996,4037.080883,6141.521304,2552.524175
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,1997,469.7249029,837.2421017,224.9709989
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,1997,4795.424954,6988.899526,3141.582395
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,1998,535.0677169,938.9367094,254.9001942
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,1998,5387.897554,7667.737757,3562.979212
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,1999,580.8740423,1038.836921,277.1960887
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,1999,5748.667789,8254.107594,3817.041675
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2000,603.7480353,1090.669557,287.5575984
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2000,5854.925034,8300.268328,3898.168625
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2001,602.904479,1095.62284,288.3727815
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2001,5745.494517,8075.521535,3853.714312
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2002,584.3155258,1056.610427,283.2747952
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2002,5495.973819,7709.382022,3688.09072
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2003,561.5476785,1010.083212,275.9760602
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2003,5223.980146,7300.801439,3556.337847
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2004,541.2358949,959.7560254,267.9424271
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2004,4985.096529,7008.982749,3414.3998
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2005,519.6624215,916.5217583,259.3025376
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2005,4756.30624,6712.134381,3273.380092
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2006,495.7661348,871.6888508,245.9793358
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2006,4542.677029,6431.205413,3126.865724
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2007,473.8711085,831.4511525,233.0830513
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2007,4364.698673,6208.34754,3035.440659
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2008,455.2209219,796.1208313,224.789584
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2008,4203.269981,5938.753893,2910.128249
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2009,434.5873874,755.0502498,216.3142921
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2009,4007.830324,5614.608323,2760.522487
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2010,407.7103353,709.8161916,203.4834061
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2010,3754.726143,5260.369139,2608.893928
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2011,375.5773223,666.8469467,187.7654058
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2011,3455.960537,4822.635511,2347.741935
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2012,344.416972,612.0692703,168.7296871
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2012,3160.240265,4362.505743,2087.616234
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2013,317.5146579,569.8950018,152.0483747
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2013,2896.551689,4094.553004,1881.011882
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2014,294.7847706,541.9818609,140.6222065
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2014,2672.354248,3886.865039,1712.624385
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2015,276.7430829,520.282912,131.8766255
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2015,2499.681359,3773.323525,1550.514794
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2016,260.4820131,492.5003641,124.2721638
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2016,2353.003096,3669.466785,1398.127603
Incidence,Limpopo,Male,15-19 years,HIV/AIDS,Number,2017,236.0341382,451.9818279,108.3234173
Incidence,Limpopo,Female,15-19 years,HIV/AIDS,Number,2017,2141.18106,3453.698929,1194.756715
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,1990,71.81850163,143.4975558,30.18992968
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,1990,440.4210708,825.2557334,210.9252344
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,1991,120.0480535,230.6863018,53.56456678
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,1991,726.0737607,1312.694702,362.8563727
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,1992,192.235034,354.5293272,85.81748063
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,1992,1147.040594,2028.773845,603.8520332
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,1993,291.9360215,519.3745577,136.3685328
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,1993,1719.568547,2859.227868,950.1583259
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,1994,418.9181433,737.2567392,210.2148374
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,1994,2433.465251,3884.116636,1442.113365
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,1995,568.3494041,983.5139909,304.3230445
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,1995,3245.809108,4964.102094,1997.897068
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,1996,727.4861914,1250.232633,396.4259022
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,1996,4069.521665,6004.833989,2571.975584
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,1997,875.5513676,1486.968652,478.417331
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,1997,4787.249191,6963.086066,3106.534267
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,1998,994.267498,1716.710311,540.0781725
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,1998,5311.123685,7760.640494,3452.933392
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,1999,1075.861702,1840.356353,574.2518197
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,1999,5589.003177,8091.751534,3607.550709
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2000,1120.855757,1905.457963,585.3555203
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2000,5635.454189,8168.255354,3607.953608
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2001,1130.3703,1944.550089,586.5717283
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2001,5500.875608,8084.748138,3512.945666
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2002,1112.274491,1931.035107,579.8156396
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2002,5259.796483,7773.748866,3380.619362
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2003,1085.103102,1854.957708,575.8492034
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2003,5014.211016,7394.887307,3291.101027
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2004,1061.972901,1808.971421,570.4855693
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2004,4820.552658,7107.331483,3206.39217
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2005,1044.701208,1765.203286,570.9905149
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2005,4682.236925,6829.916131,3122.706874
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2006,1026.553261,1735.992616,551.6716446
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2006,4570.738574,6649.686181,3044.591953
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2007,1001.018275,1690.350011,535.7978899
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2007,4448.515585,6459.536063,2971.48293
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2008,971.28896,1660.980794,526.9268947
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2008,4314.70507,6279.910536,2883.195645
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2009,937.1175144,1616.484385,501.4611257
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2009,4170.24408,6084.975221,2787.13895
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2010,889.406634,1547.702942,469.8825513
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2010,3981.367884,5817.684573,2655.270562
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2011,828.6040703,1448.078007,441.4572523
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2011,3744.912844,5496.110566,2464.722128
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2012,769.1159258,1325.210809,409.6373668
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2012,3505.685901,5177.816617,2274.958837
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2013,719.5086398,1266.111225,379.5815706
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2013,3292.173451,4898.735455,2082.071213
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2014,676.7115515,1195.235499,349.5635516
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2014,3098.868053,4679.636319,1911.834533
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2015,637.9330192,1156.116364,321.5905772
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2015,2921.378082,4530.839464,1739.399884
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2016,598.1299544,1117.916286,294.2914347
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2016,2733.080768,4250.351857,1558.909965
Incidence,Limpopo,Male,20-24 years,HIV/AIDS,Number,2017,540.9979131,1036.671228,257.4827558
Incidence,Limpopo,Female,20-24 years,HIV/AIDS,Number,2017,2458.191063,3983.32416,1336.499846
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,1990,264.9330987,490.8134605,133.6013221
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,1990,526.7488156,889.1749529,278.2485425
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,1991,440.2555842,769.4408454,229.965154
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,1991,867.0210623,1425.394586,488.4370351
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,1992,703.3053281,1168.951782,388.4507851
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,1992,1369.869527,2136.387499,823.0359168
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,1993,1068.145952,1691.681326,617.4706909
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,1993,2056.791349,3052.069315,1303.665775
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,1994,1530.585855,2302.733811,941.2161767
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,1994,2911.617185,4173.787273,1943.307692
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,1995,2068.706436,3061.961717,1350.889692
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,1995,3876.175908,5293.367187,2696.391835
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,1996,2635.611266,3822.690342,1747.851806
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,1996,4849.891656,6368.893502,3518.156238
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,1997,3155.859602,4413.371494,2163.347353
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,1997,5702.169569,7294.995544,4260.992335
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,1998,3556.21996,4969.630764,2438.87171
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,1998,6314.888468,8055.372198,4690.507448
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,1999,3806.926004,5339.943661,2586.350928
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,1999,6652.182948,8615.212867,4914.999475
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2000,3922.442255,5566.258613,2652.094771
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2000,6727.774227,8777.347554,4965.793071
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2001,3926.085907,5604.452526,2644.124445
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2001,6579.489156,8602.753217,4833.866594
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2002,3850.204576,5495.045856,2603.092734
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2002,6302.241234,8289.681889,4665.935067
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2003,3752.305338,5305.03172,2537.434999
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2003,6015.315511,7923.074182,4455.723552
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2004,3684.478867,5163.995521,2521.253955
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2004,5797.998714,7576.296786,4336.941782
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2005,3670.261806,5104.714429,2552.736088
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2005,5675.266587,7417.313886,4282.130327
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2006,3695.553942,5106.209316,2577.220486
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2006,5628.785337,7273.083661,4315.97188
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2007,3734.868141,5189.138121,2630.165082
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2007,5632.072489,7219.851975,4338.639905
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2008,3777.628586,5260.349227,2666.694371
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2008,5666.97105,7247.791276,4341.405339
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2009,3805.642696,5259.132754,2684.875421
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2009,5698.15376,7350.604705,4356.787265
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2010,3782.713146,5248.745746,2652.530126
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2010,5674.276647,7359.770691,4319.386014
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2011,3670.307011,5118.618856,2535.983476
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2011,5545.650197,7361.085939,4121.550723
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2012,3486.887031,4931.013328,2340.946287
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2012,5328.649049,7138.148756,3871.160359
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2013,3300.48324,4743.538996,2175.976208
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2013,5103.485056,7000.689112,3632.039589
Incidence,Limpopo,Male,25-29 years,HIV/AIDS,Number,2014,3144.049362,4628.976235,2032.368396
Incidence,Limpopo,Female,25-29 years,HIV/AIDS,Number,2014,4925.105678,6817.858929,3415.651595
